x,y,V,t
9962.34,7126.89,342.156,25.69
9965.58,7128,342.097,25.7
9968.81,7129.1,342.038,25.71
9972.05,7130.2,341.979,25.72
9975.29,7131.31,341.92,25.73
9978.53,7132.41,341.861,25.74
9981.76,7133.51,341.802,25.75
9985,7134.6,341.743,25.76
9988.24,7135.7,341.684,25.77
9991.47,7136.8,341.626,25.78
9994.71,7137.89,341.567,25.79
9997.95,7138.98,341.508,25.8
10001.2,7140.08,341.45,25.81
10004.4,7141.17,341.391,25.82
10007.7,7142.26,341.333,25.83
10010.9,7143.35,341.274,25.84
10014.1,7144.44,341.216,25.85
10017.4,7145.52,341.157,25.86
10020.6,7146.61,341.099,25.87
10023.8,7147.7,341.041,25.88
10027.1,7148.78,340.983,25.89
10030.3,7149.86,340.925,25.9
10033.5,7150.94,340.866,25.91
10036.8,7152.03,340.808,25.92
10040,7153.11,340.751,25.93
10043.2,7154.18,340.693,25.94
10046.5,7155.26,340.635,25.95
10049.7,7156.34,340.577,25.96
10052.9,7157.41,340.519,25.97
10056.1,7158.49,340.462,25.98
10059.4,7159.56,340.404,25.99
10062.6,7160.64,340.346,26
10065.8,7161.71,340.289,26.01
10069.1,7162.78,340.231,26.02
10072.3,7163.85,340.174,26.03
10075.5,7164.91,340.116,26.04
10078.8,7165.98,340.059,26.05
10082,7167.05,340.002,26.06
10085.2,7168.11,339.944,26.07
10088.4,7169.18,339.887,26.08
10091.7,7170.24,339.83,26.09
10094.9,7171.3,339.773,26.1
10098.1,7172.36,339.716,26.11
10101.4,7173.42,339.659,26.12
10104.6,7174.48,339.602,26.13
10107.8,7175.54,339.545,26.14
10111,7176.59,339.488,26.15
10114.3,7177.65,339.431,26.16
10117.5,7178.7,339.374,26.17
10120.7,7179.76,339.317,26.18
10123.9,7180.81,339.26,26.19
10127.2,7181.86,339.204,26.2
10130.4,7182.91,339.147,26.21
10133.6,7183.96,339.09,26.22
10136.8,7185.01,339.034,26.23
10140.1,7186.06,338.977,26.24
10143.3,7187.1,338.921,26.25
10146.5,7188.15,338.864,26.26
10149.7,7189.19,338.808,26.27
10153,7190.23,338.752,26.28
10156.2,7191.27,338.695,26.29
10159.4,7192.31,338.639,26.3
10162.6,7193.35,338.583,26.31
10165.9,7194.39,338.527,26.32
10169.1,7195.43,338.47,26.33
10172.3,7196.47,338.414,26.34
10175.5,7197.5,338.358,26.35
10178.7,7198.54,338.302,26.36
10182,7199.57,338.246,26.37
10185.2,7200.6,338.191,26.38
10188.4,7201.63,338.135,26.39
10191.6,7202.66,338.079,26.4
10194.8,7203.69,338.023,26.41
10198.1,7204.72,337.968,26.42
10201.3,7205.75,337.912,26.43
10204.5,7206.77,337.857,26.44
10207.7,7207.8,337.801,26.45
10210.9,7208.82,337.746,26.46
10214.2,7209.84,337.69,26.47
10217.4,7210.86,337.635,26.48
10220.6,7211.89,337.58,26.49
10223.8,7212.9,337.524,26.5
10227,7213.92,337.469,26.51
10230.3,7214.94,337.414,26.52
10233.5,7215.96,337.359,26.53
10236.7,7216.97,337.304,26.54
10239.9,7217.99,337.249,26.55
10243.1,7219,337.194,26.56
10246.3,7220.01,337.139,26.57
10249.6,7221.02,337.084,26.58
10252.8,7222.03,337.029,26.59
10256,7223.04,336.974,26.6
10259.2,7224.05,336.919,26.61
10262.4,7225.06,336.865,26.62
10265.6,7226.06,336.81,26.63
10268.9,7227.07,336.755,26.64
10272.1,7228.07,336.701,26.65
10275.3,7229.07,336.646,26.66
10278.5,7230.07,336.592,26.67
10281.7,7231.07,336.537,26.68
10284.9,7232.07,336.483,26.69
10288.1,7233.07,336.428,26.7
10291.3,7234.07,336.374,26.71
10294.6,7235.07,336.32,26.72
10297.8,7236.06,336.265,26.73
10301,7237.06,336.211,26.74
10304.2,7238.05,336.157,26.75
10307.4,7239.04,336.103,26.76
10310.6,7240.03,336.049,26.77
10313.8,7241.02,335.995,26.78
10317,7242.01,335.941,26.79
10320.3,7243,335.887,26.8
10323.5,7243.98,335.833,26.81
10326.7,7244.97,335.779,26.82
10329.9,7245.96,335.725,26.83
10333.1,7246.94,335.672,26.84
10336.3,7247.92,335.618,26.85
10339.5,7248.9,335.564,26.86
10342.7,7249.88,335.511,26.87
10345.9,7250.86,335.457,26.88
10349.1,7251.84,335.403,26.89
10352.4,7252.82,335.35,26.9
10355.6,7253.79,335.297,26.91
10358.8,7254.77,335.243,26.92
10362,7255.74,335.19,26.93
10365.2,7256.72,335.137,26.94
10368.4,7257.69,335.084,26.95
10371.6,7258.66,335.031,26.96
10374.8,7259.63,334.977,26.97
10378,7260.6,334.924,26.98
10381.2,7261.57,334.871,26.99
10384.4,7262.53,334.818,27
10387.6,7263.5,334.765,27.01
10390.8,7264.46,334.713,27.02
10394,7265.43,334.66,27.03
10397.2,7266.39,334.607,27.04
10400.4,7267.35,334.554,27.05
10403.7,7268.31,334.502,27.06
10406.9,7269.27,334.449,27.07
10410.1,7270.23,334.396,27.08
10413.3,7271.19,334.344,27.09
10416.5,7272.14,334.291,27.1
10419.7,7273.1,334.239,27.11
10422.9,7274.05,334.186,27.12
10426.1,7275.01,334.134,27.13
10429.3,7275.96,334.081,27.14
10432.5,7276.91,334.029,27.15
10435.7,7277.86,333.977,27.16
10438.9,7278.81,333.925,27.17
10442.1,7279.76,333.872,27.18
10445.3,7280.7,333.82,27.19
10448.5,7281.65,333.768,27.2
10451.7,7282.59,333.716,27.21
10454.9,7283.54,333.664,27.22
10458.1,7284.48,333.612,27.23
10461.3,7285.42,333.56,27.24
10464.5,7286.36,333.508,27.25
10467.7,7287.3,333.456,27.26
10470.9,7288.24,333.405,27.27
10474.1,7289.18,333.353,27.28
10477.3,7290.12,333.301,27.29
10480.5,7291.05,333.249,27.3
10483.7,7291.99,333.198,27.31
10486.9,7292.92,333.146,27.32
10490.1,7293.85,333.095,27.33
10493.3,7294.78,333.043,27.34
10496.5,7295.71,332.992,27.35
10499.7,7296.64,332.94,27.36
10502.9,7297.57,332.889,27.37
10506.1,7298.5,332.838,27.38
10509.3,7299.42,332.786,27.39
10512.5,7300.35,332.735,27.4
10515.7,7301.27,332.684,27.41
10518.9,7302.19,332.633,27.42
10522.1,7303.12,332.582,27.43
10525.3,7304.04,332.531,27.44
10528.5,7304.96,332.48,27.45
10531.6,7305.87,332.429,27.46
10534.8,7306.79,332.378,27.47
10538,7307.71,332.327,27.48
10541.2,7308.62,332.277,27.49
10544.4,7309.54,332.226,27.5
10547.6,7310.45,332.175,27.51
10550.8,7311.36,332.125,27.52
10554,7312.28,332.074,27.53
10557.2,7313.19,332.024,27.54
10560.4,7314.1,331.973,27.55
10563.6,7315,331.923,27.56
10566.8,7315.91,331.872,27.57
10570,7316.82,331.822,27.58
10573.2,7317.72,331.771,27.59
10576.4,7318.63,331.721,27.6
10579.6,7319.53,331.671,27.61
10582.7,7320.43,331.621,27.62
10585.9,7321.33,331.571,27.63
10589.1,7322.23,331.52,27.64
10592.3,7323.13,331.47,27.65
10595.5,7324.03,331.42,27.66
10598.7,7324.93,331.37,27.67
10601.9,7325.82,331.32,27.68
10605.1,7326.72,331.27,27.69
10608.3,7327.61,331.221,27.7
10611.5,7328.5,331.171,27.71
10614.6,7329.39,331.121,27.72
10617.8,7330.28,331.071,27.73
10621,7331.17,331.022,27.74
10624.2,7332.06,330.972,27.75
10627.4,7332.95,330.922,27.76
10630.6,7333.84,330.873,27.77
10633.8,7334.72,330.823,27.78
10637,7335.6,330.774,27.79
10640.2,7336.49,330.724,27.8
10643.3,7337.37,330.675,27.81
10646.5,7338.25,330.626,27.82
10649.7,7339.13,330.576,27.83
10652.9,7340.01,330.527,27.84
10656.1,7340.89,330.478,27.85
10659.3,7341.77,330.429,27.86
10662.5,7342.64,330.379,27.87
10665.6,7343.52,330.33,27.88
10668.8,7344.39,330.281,27.89
10672,7345.26,330.232,27.9
10675.2,7346.13,330.183,27.91
10678.4,7347.01,330.134,27.92
10681.6,7347.88,330.085,27.93
10684.8,7348.74,330.037,27.94
10687.9,7349.61,329.988,27.95
10691.1,7350.48,329.939,27.96
10694.3,7351.34,329.89,27.97
10697.5,7352.21,329.842,27.98
10700.7,7353.07,329.793,27.99
10703.9,7353.93,329.745,28
10707,7354.8,329.696,28.01
10710.2,7355.66,329.648,28.02
10713.4,7356.51,329.599,28.03
10716.6,7357.37,329.551,28.04
10719.8,7358.23,329.503,28.05
10723,7359.09,329.455,28.06
10726.1,7359.94,329.406,28.07
10729.3,7360.8,329.358,28.08
10732.5,7361.65,329.31,28.09
10735.7,7362.5,329.262,28.1
10738.9,7363.35,329.214,28.11
10742,7364.2,329.166,28.12
10745.2,7365.05,329.118,28.13
10748.4,7365.9,329.07,28.14
10751.6,7366.75,329.022,28.15
10754.8,7367.59,328.974,28.16
10757.9,7368.44,328.927,28.17
10761.1,7369.28,328.879,28.18
10764.3,7370.12,328.831,28.19
10767.5,7370.96,328.784,28.2
10770.7,7371.8,328.736,28.21
10773.8,7372.64,328.688,28.22
10777,7373.48,328.641,28.23
10780.2,7374.32,328.593,28.24
10783.4,7375.16,328.546,28.25
10786.5,7375.99,328.498,28.26
10789.7,7376.83,328.451,28.27
10792.9,7377.66,328.404,28.28
10796.1,7378.49,328.356,28.29
10799.3,7379.32,328.309,28.3
10802.4,7380.15,328.262,28.31
10805.6,7380.98,328.215,28.32
10808.8,7381.81,328.168,28.33
10812,7382.64,328.121,28.34
10815.1,7383.47,328.074,28.35
10818.3,7384.29,328.027,28.36
10821.5,7385.11,327.98,28.37
10824.7,7385.94,327.933,28.38
10827.8,7386.76,327.886,28.39
10831,7387.58,327.839,28.4
10834.2,7388.4,327.792,28.41
10837.4,7389.22,327.746,28.42
10840.5,7390.04,327.699,28.43
10843.7,7390.85,327.652,28.44
10846.9,7391.67,327.606,28.45
10850.1,7392.48,327.559,28.46
10853.2,7393.3,327.512,28.47
10856.4,7394.11,327.466,28.48
10859.6,7394.92,327.419,28.49
10862.7,7395.73,327.373,28.5
10865.9,7396.54,327.327,28.51
10869.1,7397.35,327.28,28.52
10872.3,7398.16,327.234,28.53
10875.4,7398.97,327.188,28.54
10878.6,7399.77,327.142,28.55
10881.8,7400.58,327.095,28.56
10884.9,7401.38,327.049,28.57
10888.1,7402.18,327.003,28.58
10891.3,7402.98,326.957,28.59
10894.5,7403.78,326.912,28.6
10897.6,7404.58,326.866,28.61
10900.8,7405.38,326.82,28.62
10904,7406.18,326.774,28.63
10907.1,7406.97,326.728,28.64
10910.3,7407.77,326.683,28.65
10913.5,7408.56,326.637,28.66
10916.6,7409.36,326.591,28.67
10919.8,7410.15,326.546,28.68
10923,7410.94,326.5,28.69
10926.1,7411.73,326.455,28.7
10929.3,7412.52,326.409,28.71
10932.5,7413.31,326.364,28.72
10935.6,7414.09,326.319,28.73
10938.8,7414.88,326.273,28.74
10942,7415.66,326.228,28.75
10945.1,7416.45,326.183,28.76
10948.3,7417.23,326.137,28.77
10951.5,7418.01,326.092,28.78
10954.6,7418.79,326.047,28.79
10957.8,7419.57,326.002,28.8
10961,7420.35,325.957,28.81
10964.1,7421.13,325.912,28.82
10967.3,7421.9,325.867,28.83
10970.5,7422.68,325.822,28.84
10973.6,7423.45,325.777,28.85
10976.8,7424.23,325.732,28.86
10980,7425,325.688,28.87
10983.1,7425.77,325.643,28.88
10986.3,7426.54,325.598,28.89
10989.5,7427.31,325.554,28.9
10992.6,7428.08,325.509,28.91
10995.8,7428.85,325.464,28.92
10998.9,7429.61,325.42,28.93
11002.1,7430.38,325.375,28.94
11005.3,7431.14,325.331,28.95
11008.4,7431.91,325.286,28.96
11011.6,7432.67,325.242,28.97
11014.8,7433.43,325.198,28.98
11017.9,7434.19,325.153,28.99
11021.1,7434.95,325.109,29
11024.2,7435.71,325.065,29.01
11027.4,7436.46,325.021,29.02
11030.6,7437.22,324.977,29.03
11033.7,7437.98,324.932,29.04
11036.9,7438.73,324.888,29.05
11040,7439.48,324.844,29.06
11043.2,7440.23,324.8,29.07
11046.4,7440.99,324.756,29.08
11049.5,7441.73,324.713,29.09
11052.7,7442.48,324.669,29.1
11055.8,7443.23,324.625,29.11
11059,7443.98,324.581,29.12
11062.2,7444.72,324.537,29.13
11065.3,7445.47,324.494,29.14
11068.5,7446.21,324.45,29.15
11071.6,7446.95,324.406,29.16
11074.8,7447.7,324.363,29.17
11078,7448.44,324.319,29.18
11081.1,7449.18,324.276,29.19
11084.3,7449.92,324.232,29.2
11087.4,7450.65,324.189,29.21
11090.6,7451.39,324.146,29.22
11093.7,7452.12,324.103,29.23
11096.9,7452.86,324.059,29.24
11100.1,7453.59,324.016,29.25
11103.2,7454.33,323.973,29.26
11106.4,7455.06,323.93,29.27
11109.5,7455.79,323.887,29.28
11112.7,7456.52,323.844,29.29
11115.8,7457.24,323.801,29.3
11119,7457.97,323.758,29.31
11122.1,7458.7,323.715,29.32
11125.3,7459.42,323.672,29.33
11128.5,7460.15,323.63,29.34
11131.6,7460.87,323.587,29.35
11134.8,7461.59,323.544,29.36
11137.9,7462.31,323.501,29.37
11141.1,7463.03,323.459,29.38
11144.2,7463.75,323.416,29.39
11147.4,7464.47,323.374,29.4
11150.5,7465.19,323.331,29.41
11153.7,7465.9,323.289,29.42
11156.8,7466.62,323.246,29.43
11160,7467.33,323.204,29.44
11163.1,7468.05,323.162,29.45
11166.3,7468.76,323.119,29.46
11169.4,7469.47,323.077,29.47
11172.6,7470.18,323.035,29.48
11175.8,7470.89,322.993,29.49
11178.9,7471.59,322.951,29.5
11182.1,7472.3,322.908,29.51
11185.2,7473.01,322.866,29.52
11188.4,7473.71,322.824,29.53
11191.5,7474.42,322.782,29.54
11194.7,7475.12,322.74,29.55
11197.8,7475.82,322.699,29.56
11201,7476.52,322.657,29.57
11204.1,7477.22,322.615,29.58
11207.3,7477.92,322.573,29.59
11210.4,7478.62,322.531,29.6
11213.6,7479.31,322.49,29.61
11216.7,7480.01,322.448,29.62
11219.9,7480.7,322.406,29.63
11223,7481.4,322.365,29.64
11226.2,7482.09,322.323,29.65
11229.3,7482.78,322.282,29.66
11232.4,7483.47,322.24,29.67
11235.6,7484.16,322.199,29.68
11238.7,7484.85,322.157,29.69
11241.9,7485.54,322.116,29.7
11245,7486.22,322.075,29.71
11248.2,7486.91,322.034,29.72
11251.3,7487.59,321.992,29.73
11254.5,7488.28,321.951,29.74
11257.6,7488.96,321.91,29.75
11260.8,7489.64,321.869,29.76
11263.9,7490.32,321.828,29.77
11267.1,7491,321.787,29.78
11270.2,7491.68,321.746,29.79
11273.4,7492.35,321.705,29.8
11276.5,7493.03,321.664,29.81
11279.6,7493.7,321.623,29.82
11282.8,7494.38,321.582,29.83
11285.9,7495.05,321.542,29.84
11289.1,7495.72,321.501,29.85
11292.2,7496.39,321.46,29.86
11295.4,7497.06,321.42,29.87
11298.5,7497.73,321.379,29.88
11301.7,7498.4,321.338,29.89
11304.8,7499.07,321.298,29.9
11307.9,7499.73,321.257,29.91
11311.1,7500.4,321.217,29.92
11314.2,7501.06,321.177,29.93
11317.4,7501.73,321.136,29.94
11320.5,7502.39,321.096,29.95
11323.7,7503.05,321.056,29.96
11326.8,7503.71,321.016,29.97
11329.9,7504.37,320.976,29.98
11333.1,7505.02,320.936,29.99
11336.2,7505.68,320.895,30
11339.4,7506.34,320.855,30.01
11342.5,7506.99,320.815,30.02
11345.6,7507.65,320.776,30.03
11348.8,7508.3,320.736,30.04
11351.9,7508.95,320.696,30.05
11355.1,7509.6,320.656,30.06
11358.2,7510.25,320.616,30.07
11361.3,7510.9,320.577,30.08
11364.5,7511.55,320.537,30.09
11367.6,7512.19,320.497,30.1
11370.8,7512.84,320.458,30.11
11373.9,7513.48,320.418,30.12
11377,7514.13,320.378,30.13
11380.2,7514.77,320.339,30.14
11383.3,7515.41,320.3,30.15
11386.5,7516.05,320.26,30.16
11389.6,7516.69,320.221,30.17
11392.7,7517.33,320.181,30.18
11395.9,7517.97,320.142,30.19
11399,7518.6,320.103,30.2
11402.1,7519.24,320.064,30.21
11405.3,7519.87,320.024,30.22
11408.4,7520.5,319.985,30.23
11411.6,7521.14,319.946,30.24
11414.7,7521.77,319.907,30.25
11417.8,7522.4,319.868,30.26
11421,7523.03,319.829,30.27
11424.1,7523.66,319.79,30.28
11427.2,7524.28,319.751,30.29
11430.4,7524.91,319.713,30.3
11433.5,7525.53,319.674,30.31
11436.6,7526.16,319.635,30.32
11439.8,7526.78,319.596,30.33
11442.9,7527.4,319.558,30.34
11446,7528.02,319.519,30.35
11449.2,7528.64,319.48,30.36
11452.3,7529.26,319.442,30.37
11455.5,7529.88,319.403,30.38
11458.6,7530.5,319.365,30.39
11461.7,7531.12,319.326,30.4
11464.9,7531.73,319.288,30.41
11468,7532.34,319.249,30.42
11471.1,7532.96,319.211,30.43
11474.3,7533.57,319.173,30.44
11477.4,7534.18,319.134,30.45
11480.5,7534.79,319.096,30.46
11483.6,7535.4,319.058,30.47
11486.8,7536.01,319.02,30.48
11489.9,7536.61,318.982,30.49
11493,7537.22,318.944,30.5
11496.2,7537.82,318.906,30.51
11499.3,7538.43,318.868,30.52
11502.4,7539.03,318.83,30.53
11505.6,7539.63,318.792,30.54
11508.7,7540.23,318.754,30.55
11511.8,7540.83,318.716,30.56
11515,7541.43,318.678,30.57
11518.1,7542.03,318.641,30.58
11521.2,7542.63,318.603,30.59
11524.4,7543.22,318.565,30.6
11527.5,7543.82,318.528,30.61
11530.6,7544.41,318.49,30.62
11533.7,7545,318.453,30.63
11536.9,7545.59,318.415,30.64
11540,7546.19,318.378,30.65
11543.1,7546.77,318.34,30.66
11546.3,7547.36,318.303,30.67
11549.4,7547.95,318.265,30.68
11552.5,7548.54,318.228,30.69
11555.6,7549.12,318.191,30.7
11558.8,7549.71,318.154,30.71
11561.9,7550.29,318.116,30.72
11565,7550.87,318.079,30.73
11568.1,7551.46,318.042,30.74
11571.3,7552.04,318.005,30.75
11574.4,7552.62,317.968,30.76
11577.5,7553.19,317.931,30.77
11580.7,7553.77,317.895,30.78
11583.8,7554.35,317.858,30.79
11586.9,7554.92,317.821,30.8
11590,7555.5,317.784,30.81
11593.2,7556.07,317.747,30.82
11596.3,7556.64,317.711,30.83
11599.4,7557.21,317.674,30.84
11602.5,7557.79,317.638,30.85
11605.7,7558.35,317.601,30.86
11608.8,7558.92,317.564,30.87
11611.9,7559.49,317.528,30.88
11615,7560.06,317.491,30.89
11618.2,7560.62,317.455,30.9
11621.3,7561.19,317.419,30.91
11624.4,7561.75,317.382,30.92
11627.5,7562.31,317.346,30.93
11630.7,7562.87,317.31,30.94
11633.8,7563.43,317.274,30.95
11636.9,7563.99,317.237,30.96
11640,7564.55,317.201,30.97
11643.1,7565.11,317.165,30.98
11646.3,7565.66,317.129,30.99
11649.4,7566.22,317.093,31
11652.5,7566.77,317.057,31.01
11655.6,7567.33,317.021,31.02
11658.8,7567.88,316.985,31.03
11661.9,7568.43,316.949,31.04
11665,7568.98,316.914,31.05
11668.1,7569.53,316.878,31.06
11671.2,7570.08,316.842,31.07
11674.4,7570.62,316.806,31.08
11677.5,7571.17,316.771,31.09
11680.6,7571.72,316.735,31.1
11683.7,7572.26,316.7,31.11
11686.8,7572.8,316.664,31.12
11690,7573.34,316.628,31.13
11693.1,7573.89,316.593,31.14
11696.2,7574.43,316.558,31.15
11699.3,7574.96,316.522,31.16
11702.4,7575.5,316.487,31.17
11705.6,7576.04,316.451,31.18
11708.7,7576.58,316.416,31.19
11711.8,7577.11,316.381,31.2
11714.9,7577.64,316.346,31.21
11718,7578.18,316.311,31.22
11721.2,7578.71,316.276,31.23
11724.3,7579.24,316.24,31.24
11727.4,7579.77,316.205,31.25
11730.5,7580.3,316.17,31.26
11733.6,7580.83,316.135,31.27
11736.7,7581.35,316.1,31.28
11739.9,7581.88,316.066,31.29
11743,7582.41,316.031,31.3
11746.1,7582.93,315.996,31.31
11749.2,7583.45,315.961,31.32
11752.3,7583.97,315.926,31.33
11755.4,7584.49,315.892,31.34
11758.6,7585.01,315.857,31.35
11761.7,7585.53,315.822,31.36
11764.8,7586.05,315.788,31.37
11767.9,7586.57,315.753,31.38
11771,7587.08,315.719,31.39
11774.1,7587.6,315.684,31.4
11777.2,7588.11,315.65,31.41
11780.4,7588.62,315.616,31.42
11783.5,7589.14,315.581,31.43
11786.6,7589.65,315.547,31.44
11789.7,7590.16,315.513,31.45
11792.8,7590.67,315.478,31.46
11795.9,7591.17,315.444,31.47
11799,7591.68,315.41,31.48
11802.2,7592.19,315.376,31.49
11805.3,7592.69,315.342,31.5
11808.4,7593.19,315.308,31.51
11811.5,7593.7,315.274,31.52
11814.6,7594.2,315.24,31.53
11817.7,7594.7,315.206,31.54
11820.8,7595.2,315.172,31.55
11823.9,7595.7,315.138,31.56
11827.1,7596.2,315.105,31.57
11830.2,7596.69,315.071,31.58
11833.3,7597.19,315.037,31.59
11836.4,7597.68,315.003,31.6
11839.5,7598.18,314.97,31.61
11842.6,7598.67,314.936,31.62
11845.7,7599.16,314.903,31.63
11848.8,7599.65,314.869,31.64
11851.9,7600.14,314.836,31.65
11855.1,7600.63,314.802,31.66
11858.2,7601.12,314.769,31.67
11861.3,7601.6,314.736,31.68
11864.4,7602.09,314.702,31.69
11867.5,7602.57,314.669,31.7
11870.6,7603.06,314.636,31.71
11873.7,7603.54,314.603,31.72
11876.8,7604.02,314.57,31.73
11879.9,7604.5,314.537,31.74
11883,7604.98,314.503,31.75
11886.1,7605.46,314.47,31.76
11889.3,7605.94,314.438,31.77
11892.4,7606.41,314.405,31.78
11895.5,7606.89,314.372,31.79
11898.6,7607.36,314.339,31.8
11901.7,7607.84,314.306,31.81
11904.8,7608.31,314.273,31.82
11907.9,7608.78,314.241,31.83
11911,7609.25,314.208,31.84
11914.1,7609.72,314.175,31.85
11917.2,7610.19,314.143,31.86
11920.3,7610.66,314.11,31.87
11923.4,7611.12,314.078,31.88
11926.5,7611.59,314.045,31.89
11929.6,7612.05,314.013,31.9
11932.8,7612.52,313.98,31.91
11935.9,7612.98,313.948,31.92
11939,7613.44,313.915,31.93
11942.1,7613.9,313.883,31.94
11945.2,7614.36,313.851,31.95
11948.3,7614.82,313.819,31.96
11951.4,7615.28,313.787,31.97
11954.5,7615.73,313.754,31.98
11957.6,7616.19,313.722,31.99
11960.7,7616.64,313.69,32
11963.8,7617.1,313.658,32.01
11966.9,7617.55,313.626,32.02
11970,7618,313.594,32.03
11973.1,7618.45,313.562,32.04
11976.2,7618.9,313.53,32.05
11979.3,7619.35,313.499,32.06
11982.4,7619.8,313.467,32.07
11985.5,7620.24,313.435,32.08
11988.6,7620.69,313.403,32.09
11991.7,7621.13,313.372,32.1
11994.8,7621.58,313.34,32.11
11997.9,7622.02,313.308,32.12
12001,7622.46,313.277,32.13
12004.1,7622.9,313.245,32.14
12007.2,7623.34,313.214,32.15
12010.3,7623.78,313.182,32.16
12013.4,7624.21,313.151,32.17
12016.5,7624.65,313.119,32.18
12019.6,7625.09,313.088,32.19
12022.7,7625.52,313.057,32.2
12025.8,7625.95,313.026,32.21
12028.9,7626.39,312.994,32.22
12032,7626.82,312.963,32.23
12035.1,7627.25,312.932,32.24
12038.2,7627.68,312.901,32.25
12041.3,7628.11,312.87,32.26
12044.4,7628.53,312.839,32.27
12047.5,7628.96,312.808,32.28
12050.6,7629.38,312.777,32.29
12053.7,7629.81,312.746,32.3
12056.8,7630.23,312.715,32.31
12059.9,7630.65,312.684,32.32
12063,7631.08,312.653,32.33
12066.1,7631.5,312.623,32.34
12069.2,7631.92,312.592,32.35
12072.3,7632.33,312.561,32.36
12075.4,7632.75,312.53,32.37
12078.5,7633.17,312.5,32.38
12081.6,7633.58,312.469,32.39
12084.7,7634,312.439,32.4
12087.8,7634.41,312.408,32.41
12090.9,7634.82,312.378,32.42
12094,7635.23,312.347,32.43
12097.1,7635.64,312.317,32.44
12100.2,7636.05,312.287,32.45
12103.3,7636.46,312.256,32.46
12106.4,7636.87,312.226,32.47
12109.5,7637.28,312.196,32.48
12112.6,7637.68,312.166,32.49
12115.7,7638.09,312.135,32.5
12118.8,7638.49,312.105,32.51
12121.9,7638.89,312.075,32.52
12125,7639.29,312.045,32.53
12128.1,7639.69,312.015,32.54
12131.2,7640.09,311.985,32.55
12134.2,7640.49,311.955,32.56
12137.3,7640.89,311.925,32.57
12140.4,7641.28,311.895,32.58
12143.5,7641.68,311.866,32.59
12146.6,7642.07,311.836,32.6
12149.7,7642.47,311.806,32.61
12152.8,7642.86,311.776,32.62
12155.9,7643.25,311.747,32.63
12159,7643.64,311.717,32.64
12162.1,7644.03,311.688,32.65
12165.2,7644.42,311.658,32.66
12168.3,7644.81,311.628,32.67
12171.4,7645.19,311.599,32.68
12174.5,7645.58,311.57,32.69
12177.5,7645.96,311.54,32.7
12180.6,7646.34,311.511,32.71
12183.7,7646.73,311.481,32.72
12186.8,7647.11,311.452,32.73
12189.9,7647.49,311.423,32.74
12193,7647.87,311.394,32.75
12196.1,7648.25,311.365,32.76
12199.2,7648.62,311.335,32.77
12202.3,7649,311.306,32.78
12205.4,7649.37,311.277,32.79
12208.5,7649.75,311.248,32.8
12211.5,7650.12,311.219,32.81
12214.6,7650.49,311.19,32.82
12217.7,7650.87,311.161,32.83
12220.8,7651.24,311.132,32.84
12223.9,7651.61,311.104,32.85
12227,7651.97,311.075,32.86
12230.1,7652.34,311.046,32.87
12233.2,7652.71,311.017,32.88
12236.3,7653.07,310.989,32.89
12239.4,7653.44,310.96,32.9
12242.4,7653.8,310.931,32.91
12245.5,7654.16,310.903,32.92
12248.6,7654.52,310.874,32.93
12251.7,7654.88,310.846,32.94
12254.8,7655.24,310.817,32.95
12257.9,7655.6,310.789,32.96
12261,7655.96,310.761,32.97
12264.1,7656.32,310.732,32.98
12267.1,7656.67,310.704,32.99
12270.2,7657.02,310.676,33
12273.3,7657.38,310.647,33.01
12276.4,7657.73,310.619,33.02
12279.5,7658.08,310.591,33.03
12282.6,7658.43,310.563,33.04
12285.7,7658.78,310.535,33.05
12288.7,7659.13,310.507,33.06
12291.8,7659.48,310.479,33.07
12294.9,7659.82,310.451,33.08
12298,7660.17,310.423,33.09
12301.1,7660.51,310.395,33.1
12304.2,7660.86,310.367,33.11
12307.3,7661.2,310.339,33.12
12310.3,7661.54,310.312,33.13
12313.4,7661.88,310.284,33.14
